Event_id,Timestamp,Activity,PickupPlan,Cargo,Truck
weigh_loaded_truck_Pcp20_tr5,2024-05-01 14:59:31,Weigh the Loaded Truck,,,['tr5']
eval_trs_exit_tr12_Pcp65,2024-05-01 14:59:49,Evaluate the Truck Exit,,,['tr12']
print_w_ticket_Pcp24_tr25,2024-05-01 14:59:54,Print the Weighing Ticket,,,['tr25']
input_tally_sheet_Pcp24_tr25,2024-05-01 14:59:54,Input the Tally Sheet,,,['tr25']
eval_trs_exit_tr25_Pcp24,2024-05-01 15:01:50,Evaluate the Truck Exit,,,['tr25']
weigh_empty_truck_Pcp19_tr13,2024-05-01 15:01:53,Weigh the Empty Truck,,,['tr13']
weigh_empty_truck_Pcp19_tr41,2024-05-01 15:02:20,Weigh the Empty Truck,,,['tr41']
weigh_loaded_truck_Pcp20_tr7,2024-05-01 15:02:49,Weigh the Loaded Truck,,,['tr7']
print_w_ticket_Pcp27_tr3,2024-05-01 15:03:01,Print the Weighing Ticket,,,['tr3']
input_tally_sheet_Pcp27_tr3,2024-05-01 15:03:01,Input the Tally Sheet,,,['tr3']
print_w_ticket_Pcp24_tr1,2024-05-01 15:03:08,Print the Weighing Ticket,,,['tr1']
input_tally_sheet_Pcp24_tr1,2024-05-01 15:03:08,Input the Tally Sheet,,,['tr1']
load_truck_Pcp19_tr41,2024-05-01 15:03:39,Load Truck,,,['tr41']
input_tally_sheet_Pcp20_tr5,2024-05-01 15:03:41,Input the Tally Sheet,,,['tr5']
print_w_ticket_Pcp20_tr5,2024-05-01 15:03:41,Print the Weighing Ticket,,,['tr5']
weigh_loaded_truck_Pcp26_tr31,2024-05-01 15:03:52,Weigh the Loaded Truck,,,['tr31']
eval_trs_exit_tr1_Pcp24,2024-05-01 15:04:20,Evaluate the Truck Exit,,,['tr1']
eval_trs_exit_tr5_Pcp20,2024-05-01 15:05:53,Evaluate the Truck Exit,,,['tr5']
load_truck_Pcp19_tr13,2024-05-01 15:05:57,Load Truck,,,['tr13']
eval_trs_exit_tr3_Pcp27,2024-05-01 15:06:20,Evaluate the Truck Exit,,,['tr3']
input_tally_sheet_Pcp26_tr31,2024-05-01 15:06:20,Input the Tally Sheet,,,['tr31']
print_w_ticket_Pcp26_tr31,2024-05-01 15:06:20,Print the Weighing Ticket,,,['tr31']
input_tally_sheet_Pcp20_tr7,2024-05-01 15:06:52,Input the Tally Sheet,,,['tr7']
print_w_ticket_Pcp20_tr7,2024-05-01 15:06:52,Print the Weighing Ticket,,,['tr7']
eval_trs_exit_tr7_Pcp20,2024-05-01 15:08:30,Evaluate the Truck Exit,,,['tr7']
eval_trs_exit_tr31_Pcp26,2024-05-01 15:09:33,Evaluate the Truck Exit,,,['tr31']
assign_tr29_Pcp97,2024-05-01 15:15:38,Assign Truck,,,['tr29']
assign_tr22_Pcp97,2024-05-01 15:15:44,Assign Truck,,,['tr22']
weigh_empty_truck_Pcp97_tr29,2024-05-01 15:16:57,Weigh the Empty Truck,,,['tr29']
weigh_empty_truck_Pcp97_tr22,2024-05-01 15:17:21,Weigh the Empty Truck,,,['tr22']
load_truck_Pcp97_tr22,2024-05-01 15:18:39,Load Truck,,,['tr22']
load_truck_Pcp97_tr29,2024-05-01 15:18:40,Load Truck,,,['tr29']
assign_tr15_Pcp95,2024-05-01 15:21:09,Assign Truck,,,['tr15']
assign_tr23_Pcp95,2024-05-01 15:21:19,Assign Truck,,,['tr23']
weigh_empty_truck_Pcp95_tr15,2024-05-01 15:21:49,Weigh the Empty Truck,,,['tr15']
weigh_loaded_truck_Pcp65_tr43,2024-05-01 15:22:33,Weigh the Loaded Truck,,,['tr43']
load_truck_Pcp95_tr15,2024-05-01 15:22:48,Load Truck,,,['tr15']
assign_tr24_Pcp94,2024-05-01 15:24:49,Assign Truck,,,['tr24']
weigh_empty_truck_Pcp95_tr23,2024-05-01 15:25:09,Weigh the Empty Truck,,,['tr23']
assign_tr11_Pcp15,2024-05-01 15:25:29,Assign Truck,,,['tr11']
assign_tr34_Pcp15,2024-05-01 15:25:38,Assign Truck,,,['tr34']
assign_tr32_Pcp94,2024-05-01 15:25:49,Assign Truck,,,['tr32']
weigh_loaded_truck_Pcp26_tr21,2024-05-01 15:26:14,Weigh the Loaded Truck,,,['tr21']
load_truck_Pcp95_tr23,2024-05-01 15:26:26,Load Truck,,,['tr23']
print_w_ticket_Pcp65_tr43,2024-05-01 15:27:51,Print the Weighing Ticket,,,['tr43']
input_tally_sheet_Pcp65_tr43,2024-05-01 15:27:51,Input the Tally Sheet,,,['tr43']
weigh_empty_truck_Pcp94_tr24,2024-05-01 15:29:12,Weigh the Empty Truck,,,['tr24']
eval_trs_exit_tr43_Pcp65,2024-05-01 15:29:30,Evaluate the Truck Exit,,,['tr43']
load_truck_Pcp94_tr24,2024-05-01 15:29:57,Load Truck,,,['tr24']
assign_tr1_Pcp46,2024-05-01 15:30:28,Assign Truck,,,['tr1']
assign_tr27_Pcp46,2024-05-01 15:30:45,Assign Truck,,,['tr27']
print_w_ticket_Pcp26_tr21,2024-05-01 15:30:48,Print the Weighing Ticket,,,['tr21']
input_tally_sheet_Pcp26_tr21,2024-05-01 15:30:48,Input the Tally Sheet,,,['tr21']
weigh_empty_truck_Pcp15_tr11,2024-05-01 15:31:29,Weigh the Empty Truck,,,['tr11']
weigh_loaded_truck_Pcp97_tr22,2024-05-01 15:31:42,Weigh the Loaded Truck,,,['tr22']
load_truck_Pcp15_tr11,2024-05-01 15:32:32,Load Truck,,,['tr11']
eval_trs_exit_tr21_Pcp26,2024-05-01 15:33:07,Evaluate the Truck Exit,,,['tr21']
weigh_empty_truck_Pcp94_tr32,2024-05-01 15:33:11,Weigh the Empty Truck,,,['tr32']
weigh_loaded_truck_Pcp19_tr13,2024-05-01 15:33:52,Weigh the Loaded Truck,,,['tr13']
load_truck_Pcp94_tr32,2024-05-01 15:34:13,Load Truck,,,['tr32']
assign_tr37_Pcp99,2024-05-01 15:34:21,Assign Truck,,,['tr37']
weigh_empty_truck_Pcp46_tr1,2024-05-01 15:34:24,Weigh the Empty Truck,,,['tr1']
weigh_loaded_truck_Pcp9_tr28,2024-05-01 15:34:24,Weigh the Loaded Truck,,,['tr28']
assign_tr39_Pcp99,2024-05-01 15:35:02,Assign Truck,,,['tr39']
load_truck_Pcp46_tr1,2024-05-01 15:35:09,Load Truck,,,['tr1']
weigh_loaded_truck_Pcp94_tr24,2024-05-01 15:35:30,Weigh the Loaded Truck,,,['tr24']
weigh_empty_truck_Pcp99_tr37,2024-05-01 15:35:51,Weigh the Empty Truck,,,['tr37']
assign_tr16_Pcp40,2024-05-01 15:36:08,Assign Truck,,,['tr16']
weigh_empty_truck_Pcp46_tr27,2024-05-01 15:36:12,Weigh the Empty Truck,,,['tr27']
weigh_loaded_truck_Pcp95_tr15,2024-05-01 15:36:19,Weigh the Loaded Truck,,,['tr15']
assign_tr5_Pcp73,2024-05-01 15:36:25,Assign Truck,,,['tr5']
print_w_ticket_Pcp19_tr13,2024-05-01 15:36:34,Print the Weighing Ticket,,,['tr13']
input_tally_sheet_Pcp19_tr13,2024-05-01 15:36:34,Input the Tally Sheet,,,['tr13']
load_truck_Pcp99_tr37,2024-05-01 15:36:39,Load Truck,,,['tr37']
assign_tr10_Pcp40,2024-05-01 15:36:50,Assign Truck,,,['tr10']
load_truck_Pcp46_tr27,2024-05-01 15:36:57,Load Truck,,,['tr27']
assign_tr40_Pcp73,2024-05-01 15:37:16,Assign Truck,,,['tr40']
print_w_ticket_Pcp97_tr22,2024-05-01 15:37:42,Print the Weighing Ticket,,,['tr22']
input_tally_sheet_Pcp97_tr22,2024-05-01 15:37:42,Input the Tally Sheet,,,['tr22']
weigh_empty_truck_Pcp40_tr16,2024-05-01 15:37:50,Weigh the Empty Truck,,,['tr16']
weigh_empty_truck_Pcp73_tr5,2024-05-01 15:38:12,Weigh the Empty Truck,,,['tr5']
weigh_empty_truck_Pcp15_tr34,2024-05-01 15:38:13,Weigh the Empty Truck,,,['tr34']
load_truck_Pcp40_tr16,2024-05-01 15:38:41,Load Truck,,,['tr16']
weigh_empty_truck_Pcp73_tr40,2024-05-01 15:38:49,Weigh the Empty Truck,,,['tr40']
weigh_loaded_truck_Pcp19_tr41,2024-05-01 15:39:07,Weigh the Loaded Truck,,,['tr41']
load_truck_Pcp73_tr5,2024-05-01 15:39:15,Load Truck,,,['tr5']
eval_trs_exit_tr13_Pcp19,2024-05-01 15:39:22,Evaluate the Truck Exit,,,['tr13']
load_truck_Pcp73_tr40,2024-05-01 15:39:26,Load Truck,,,['tr40']
print_w_ticket_Pcp95_tr15,2024-05-01 15:39:29,Print the Weighing Ticket,,,['tr15']
input_tally_sheet_Pcp95_tr15,2024-05-01 15:39:29,Input the Tally Sheet,,,['tr15']
load_truck_Pcp15_tr34,2024-05-01 15:39:45,Load Truck,,,['tr34']
weigh_empty_truck_Pcp40_tr10,2024-05-01 15:40:57,Weigh the Empty Truck,,,['tr10']
weigh_empty_truck_Pcp99_tr39,2024-05-01 15:41:54,Weigh the Empty Truck,,,['tr39']
assign_tr44_Pcp84,2024-05-01 15:42:13,Assign Truck,,,['tr44']
eval_trs_exit_tr22_Pcp97,2024-05-01 15:42:21,Evaluate the Truck Exit,,,['tr22']
assign_tr49_Pcp84,2024-05-01 15:42:22,Assign Truck,,,['tr49']
assign_tr14_Pcp33,2024-05-01 15:42:43,Assign Truck,,,['tr14']
eval_trs_exit_tr15_Pcp95,2024-05-01 15:42:43,Evaluate the Truck Exit,,,['tr15']
assign_tr42_Pcp33,2024-05-01 15:43:03,Assign Truck,,,['tr42']
load_truck_Pcp40_tr10,2024-05-01 15:43:13,Load Truck,,,['tr10']
weigh_empty_truck_Pcp84_tr44,2024-05-01 15:43:55,Weigh the Empty Truck,,,['tr44']
load_truck_Pcp99_tr39,2024-05-01 15:44:04,Load Truck,,,['tr39']
print_w_ticket_Pcp9_tr28,2024-05-01 15:44:37,Print the Weighing Ticket,,,['tr28']
input_tally_sheet_Pcp9_tr28,2024-05-01 15:44:37,Input the Tally Sheet,,,['tr28']
print_w_ticket_Pcp19_tr41,2024-05-01 15:44:49,Print the Weighing Ticket,,,['tr41']
input_tally_sheet_Pcp19_tr41,2024-05-01 15:44:49,Input the Tally Sheet,,,['tr41']
print_w_ticket_Pcp94_tr24,2024-05-01 15:45:09,Print the Weighing Ticket,,,['tr24']
input_tally_sheet_Pcp94_tr24,2024-05-01 15:45:09,Input the Tally Sheet,,,['tr24']
eval_trs_exit_tr24_Pcp94,2024-05-01 15:46:03,Evaluate the Truck Exit,,,['tr24']
load_truck_Pcp84_tr44,2024-05-01 15:46:14,Load Truck,,,['tr44']
eval_trs_exit_tr41_Pcp19,2024-05-01 15:46:24,Evaluate the Truck Exit,,,['tr41']
eval_trs_exit_tr28_Pcp9,2024-05-01 15:47:29,Evaluate the Truck Exit,,,['tr28']
assign_tr31_Pcp13,2024-05-01 15:49:36,Assign Truck,,,['tr31']
assign_tr9_Pcp13,2024-05-01 15:49:52,Assign Truck,,,['tr9']
weigh_empty_truck_Pcp33_tr42,2024-05-01 15:50:12,Weigh the Empty Truck,,,['tr42']
weigh_empty_truck_Pcp13_tr31,2024-05-01 15:50:31,Weigh the Empty Truck,,,['tr31']
weigh_empty_truck_Pcp33_tr14,2024-05-01 15:51:11,Weigh the Empty Truck,,,['tr14']
load_truck_Pcp33_tr14,2024-05-01 15:51:46,Load Truck,,,['tr14']
load_truck_Pcp33_tr42,2024-05-01 15:51:47,Load Truck,,,['tr42']
weigh_empty_truck_Pcp84_tr49,2024-05-01 15:52:28,Weigh the Empty Truck,,,['tr49']
load_truck_Pcp13_tr31,2024-05-01 15:52:52,Load Truck,,,['tr31']
weigh_empty_truck_Pcp13_tr9,2024-05-01 15:53:14,Weigh the Empty Truck,,,['tr9']
weigh_loaded_truck_Pcp97_tr29,2024-05-01 15:53:30,Weigh the Loaded Truck,,,['tr29']
load_truck_Pcp84_tr49,2024-05-01 15:54:05,Load Truck,,,['tr49']
load_truck_Pcp13_tr9,2024-05-01 15:54:39,Load Truck,,,['tr9']
print_w_ticket_Pcp97_tr29,2024-05-01 15:54:46,Print the Weighing Ticket,,,['tr29']
input_tally_sheet_Pcp97_tr29,2024-05-01 15:54:46,Input the Tally Sheet,,,['tr29']
weigh_loaded_truck_Pcp46_tr27,2024-05-01 15:55:47,Weigh the Loaded Truck,,,['tr27']
weigh_loaded_truck_Pcp40_tr16,2024-05-01 15:55:50,Weigh the Loaded Truck,,,['tr16']
weigh_loaded_truck_Pcp73_tr5,2024-05-01 15:57:42,Weigh the Loaded Truck,,,['tr5']
input_tally_sheet_Pcp40_tr16,2024-05-01 15:57:52,Input the Tally Sheet,,,['tr16']
print_w_ticket_Pcp40_tr16,2024-05-01 15:57:52,Print the Weighing Ticket,,,['tr16']
eval_trs_exit_tr29_Pcp97,2024-05-01 15:57:56,Evaluate the Truck Exit,,,['tr29']
print_w_ticket_Pcp46_tr27,2024-05-01 15:58:34,Print the Weighing Ticket,,,['tr27']
input_tally_sheet_Pcp46_tr27,2024-05-01 15:58:34,Input the Tally Sheet,,,['tr27']
eval_trs_exit_tr16_Pcp40,2024-05-01 15:59:10,Evaluate the Truck Exit,,,['tr16']
eval_trs_exit_tr27_Pcp46,2024-05-01 16:00:18,Evaluate the Truck Exit,,,['tr27']
weigh_loaded_truck_Pcp13_tr9,2024-05-01 16:00:47,Weigh the Loaded Truck,,,['tr9']
input_tally_sheet_Pcp73_tr5,2024-05-01 16:01:21,Input the Tally Sheet,,,['tr5']
print_w_ticket_Pcp73_tr5,2024-05-01 16:01:21,Print the Weighing Ticket,,,['tr5']
print_w_ticket_Pcp13_tr9,2024-05-01 16:02:16,Print the Weighing Ticket,,,['tr9']
input_tally_sheet_Pcp13_tr9,2024-05-01 16:02:16,Input the Tally Sheet,,,['tr9']
eval_trs_exit_tr5_Pcp73,2024-05-01 16:02:58,Evaluate the Truck Exit,,,['tr5']
assign_tr35_Pcp1,2024-05-01 16:03:16,Assign Truck,,,['tr35']
assign_tr50_Pcp1,2024-05-01 16:03:17,Assign Truck,,,['tr50']
eval_trs_exit_tr9_Pcp13,2024-05-01 16:03:21,Evaluate the Truck Exit,,,['tr9']
weigh_empty_truck_Pcp1_tr50,2024-05-01 16:05:30,Weigh the Empty Truck,,,['tr50']
assign_tr15_Pcp89,2024-05-01 16:05:45,Assign Truck,,,['tr15']
assign_tr3_Pcp89,2024-05-01 16:05:46,Assign Truck,,,['tr3']
weigh_empty_truck_Pcp1_tr35,2024-05-01 16:06:24,Weigh the Empty Truck,,,['tr35']
weigh_empty_truck_Pcp89_tr15,2024-05-01 16:06:31,Weigh the Empty Truck,,,['tr15']
load_truck_Pcp89_tr15,2024-05-01 16:07:10,Load Truck,,,['tr15']
load_truck_Pcp1_tr50,2024-05-01 16:07:12,Load Truck,,,['tr50']
load_truck_Pcp1_tr35,2024-05-01 16:07:33,Load Truck,,,['tr35']
weigh_loaded_truck_Pcp99_tr37,2024-05-01 16:10:28,Weigh the Loaded Truck,,,['tr37']
weigh_loaded_truck_Pcp13_tr31,2024-05-01 16:11:29,Weigh the Loaded Truck,,,['tr31']
weigh_loaded_truck_Pcp73_tr40,2024-05-01 16:11:29,Weigh the Loaded Truck,,,['tr40']
weigh_loaded_truck_Pcp1_tr50,2024-05-01 16:12:26,Weigh the Loaded Truck,,,['tr50']
weigh_empty_truck_Pcp89_tr3,2024-05-01 16:13:22,Weigh the Empty Truck,,,['tr3']
assign_tr38_Pcp71,2024-05-01 16:13:39,Assign Truck,,,['tr38']
assign_tr18_Pcp71,2024-05-01 16:14:07,Assign Truck,,,['tr18']
load_truck_Pcp89_tr3,2024-05-01 16:14:40,Load Truck,,,['tr3']
print_w_ticket_Pcp73_tr40,2024-05-01 16:14:47,Print the Weighing Ticket,,,['tr40']
input_tally_sheet_Pcp73_tr40,2024-05-01 16:14:47,Input the Tally Sheet,,,['tr40']
eval_trs_exit_tr40_Pcp73,2024-05-01 16:15:29,Evaluate the Truck Exit,,,['tr40']
print_w_ticket_Pcp1_tr50,2024-05-01 16:15:59,Print the Weighing Ticket,,,['tr50']
input_tally_sheet_Pcp1_tr50,2024-05-01 16:15:59,Input the Tally Sheet,,,['tr50']
weigh_empty_truck_Pcp71_tr38,2024-05-01 16:17:56,Weigh the Empty Truck,,,['tr38']
input_tally_sheet_Pcp13_tr31,2024-05-01 16:17:58,Input the Tally Sheet,,,['tr31']
print_w_ticket_Pcp13_tr31,2024-05-01 16:17:58,Print the Weighing Ticket,,,['tr31']
eval_trs_exit_tr50_Pcp1,2024-05-01 16:18:43,Evaluate the Truck Exit,,,['tr50']
eval_trs_exit_tr31_Pcp13,2024-05-01 16:19:04,Evaluate the Truck Exit,,,['tr31']
weigh_empty_truck_Pcp71_tr18,2024-05-01 16:19:08,Weigh the Empty Truck,,,['tr18']
load_truck_Pcp71_tr38,2024-05-01 16:19:21,Load Truck,,,['tr38']
load_truck_Pcp71_tr18,2024-05-01 16:19:58,Load Truck,,,['tr18']
assign_tr25_Pcp93,2024-05-01 16:20:09,Assign Truck,,,['tr25']
assign_tr33_Pcp93,2024-05-01 16:20:22,Assign Truck,,,['tr33']
assign_tr5_Pcp8,2024-05-01 16:23:53,Assign Truck,,,['tr5']
weigh_empty_truck_Pcp93_tr33,2024-05-01 16:24:15,Weigh the Empty Truck,,,['tr33']
weigh_empty_truck_Pcp8_tr5,2024-05-01 16:24:34,Weigh the Empty Truck,,,['tr5']
assign_tr13_Pcp8,2024-05-01 16:25:26,Assign Truck,,,['tr13']
input_tally_sheet_Pcp99_tr37,2024-05-01 16:25:33,Input the Tally Sheet,,,['tr37']
print_w_ticket_Pcp99_tr37,2024-05-01 16:25:33,Print the Weighing Ticket,,,['tr37']
load_truck_Pcp8_tr5,2024-05-01 16:25:38,Load Truck,,,['tr5']
load_truck_Pcp93_tr33,2024-05-01 16:26:44,Load Truck,,,['tr33']
eval_trs_exit_tr37_Pcp99,2024-05-01 16:27:03,Evaluate the Truck Exit,,,['tr37']
weigh_loaded_truck_Pcp46_tr1,2024-05-01 16:30:02,Weigh the Loaded Truck,,,['tr1']
print_w_ticket_Pcp46_tr1,2024-05-01 16:30:52,Print the Weighing Ticket,,,['tr1']
input_tally_sheet_Pcp46_tr1,2024-05-01 16:30:52,Input the Tally Sheet,,,['tr1']
weigh_empty_truck_Pcp93_tr25,2024-05-01 16:32:27,Weigh the Empty Truck,,,['tr25']
eval_trs_exit_tr1_Pcp46,2024-05-01 16:32:57,Evaluate the Truck Exit,,,['tr1']
load_truck_Pcp93_tr25,2024-05-01 16:33:47,Load Truck,,,['tr25']
weigh_empty_truck_Pcp8_tr13,2024-05-01 16:34:26,Weigh the Empty Truck,,,['tr13']
load_truck_Pcp8_tr13,2024-05-01 16:35:17,Load Truck,,,['tr13']
weigh_loaded_truck_Pcp6_tr48,2024-05-01 16:38:10,Weigh the Loaded Truck,,,['tr48']
weigh_loaded_truck_Pcp99_tr39,2024-05-01 16:38:23,Weigh the Loaded Truck,,,['tr39']
assign_tr41_Pcp12,2024-05-01 16:40:14,Assign Truck,,,['tr41']
print_w_ticket_Pcp6_tr48,2024-05-01 16:41:07,Print the Weighing Ticket,,,['tr48']
input_tally_sheet_Pcp6_tr48,2024-05-01 16:41:07,Input the Tally Sheet,,,['tr48']
assign_tr46_Pcp12,2024-05-01 16:41:25,Assign Truck,,,['tr46']
weigh_loaded_truck_Pcp8_tr5,2024-05-01 16:41:43,Weigh the Loaded Truck,,,['tr5']
weigh_loaded_truck_Pcp95_tr23,2024-05-01 16:42:48,Weigh the Loaded Truck,,,['tr23']
assign_tr8_Pcp30,2024-05-01 16:43:10,Assign Truck,,,['tr8']
assign_tr28_Pcp30,2024-05-01 16:43:44,Assign Truck,,,['tr28']
weigh_loaded_truck_Pcp40_tr10,2024-05-01 16:43:44,Weigh the Loaded Truck,,,['tr10']
input_tally_sheet_Pcp99_tr39,2024-05-01 16:43:46,Input the Tally Sheet,,,['tr39']
print_w_ticket_Pcp99_tr39,2024-05-01 16:43:46,Print the Weighing Ticket,,,['tr39']
eval_trs_exit_tr48_Pcp6,2024-05-01 16:44:00,Evaluate the Truck Exit,,,['tr48']
eval_trs_exit_tr39_Pcp99,2024-05-01 16:44:45,Evaluate the Truck Exit,,,['tr39']
weigh_empty_truck_Pcp30_tr8,2024-05-01 16:44:47,Weigh the Empty Truck,,,['tr8']
weigh_loaded_truck_Pcp93_tr25,2024-05-01 16:45:58,Weigh the Loaded Truck,,,['tr25']
weigh_loaded_truck_Pcp34_tr4,2024-05-01 16:46:04,Weigh the Loaded Truck,,,['tr4']
weigh_loaded_truck_Pcp71_tr18,2024-05-01 16:46:22,Weigh the Loaded Truck,,,['tr18']
load_truck_Pcp30_tr8,2024-05-01 16:46:32,Load Truck,,,['tr8']
print_w_ticket_Pcp95_tr23,2024-05-01 16:47:30,Print the Weighing Ticket,,,['tr23']
input_tally_sheet_Pcp95_tr23,2024-05-01 16:47:30,Input the Tally Sheet,,,['tr23']
assign_tr2_Pcp56,2024-05-01 16:47:52,Assign Truck,,,['tr2']
eval_trs_exit_tr23_Pcp95,2024-05-01 16:48:36,Evaluate the Truck Exit,,,['tr23']
weigh_loaded_truck_Pcp93_tr33,2024-05-01 16:48:43,Weigh the Loaded Truck,,,['tr33']
input_tally_sheet_Pcp8_tr5,2024-05-01 16:48:57,Input the Tally Sheet,,,['tr5']
print_w_ticket_Pcp8_tr5,2024-05-01 16:48:57,Print the Weighing Ticket,,,['tr5']
weigh_empty_truck_Pcp12_tr41,2024-05-01 16:49:23,Weigh the Empty Truck,,,['tr41']
assign_tr22_Pcp56,2024-05-01 16:49:46,Assign Truck,,,['tr22']
input_tally_sheet_Pcp40_tr10,2024-05-01 16:49:54,Input the Tally Sheet,,,['tr10']
print_w_ticket_Pcp40_tr10,2024-05-01 16:49:54,Print the Weighing Ticket,,,['tr10']
weigh_empty_truck_Pcp30_tr28,2024-05-01 16:50:06,Weigh the Empty Truck,,,['tr28']
load_truck_Pcp12_tr41,2024-05-01 16:50:13,Load Truck,,,['tr41']
print_w_ticket_Pcp93_tr25,2024-05-01 16:50:26,Print the Weighing Ticket,,,['tr25']
input_tally_sheet_Pcp93_tr25,2024-05-01 16:50:26,Input the Tally Sheet,,,['tr25']
load_truck_Pcp30_tr28,2024-05-01 16:50:40,Load Truck,,,['tr28']
eval_trs_exit_tr10_Pcp40,2024-05-01 16:50:53,Evaluate the Truck Exit,,,['tr10']
weigh_loaded_truck_Pcp15_tr11,2024-05-01 16:51:27,Weigh the Loaded Truck,,,['tr11']
print_w_ticket_Pcp93_tr33,2024-05-01 16:51:44,Print the Weighing Ticket,,,['tr33']
input_tally_sheet_Pcp93_tr33,2024-05-01 16:51:44,Input the Tally Sheet,,,['tr33']
eval_trs_exit_tr5_Pcp8,2024-05-01 16:51:50,Evaluate the Truck Exit,,,['tr5']
print_w_ticket_Pcp71_tr18,2024-05-01 16:52:00,Print the Weighing Ticket,,,['tr18']
input_tally_sheet_Pcp71_tr18,2024-05-01 16:52:00,Input the Tally Sheet,,,['tr18']
print_w_ticket_Pcp34_tr4,2024-05-01 16:52:11,Print the Weighing Ticket,,,['tr4']
input_tally_sheet_Pcp34_tr4,2024-05-01 16:52:11,Input the Tally Sheet,,,['tr4']
eval_trs_exit_tr25_Pcp93,2024-05-01 16:52:22,Evaluate the Truck Exit,,,['tr25']
weigh_empty_truck_Pcp56_tr22,2024-05-01 16:52:42,Weigh the Empty Truck,,,['tr22']
weigh_loaded_truck_Pcp71_tr38,2024-05-01 16:53:12,Weigh the Loaded Truck,,,['tr38']
assign_tr30_Pcp17,2024-05-01 16:53:20,Assign Truck,,,['tr30']
assign_tr31_Pcp17,2024-05-01 16:53:31,Assign Truck,,,['tr31']
weigh_loaded_truck_Pcp33_tr14,2024-05-01 16:53:37,Weigh the Loaded Truck,,,['tr14']
load_truck_Pcp56_tr22,2024-05-01 16:53:39,Load Truck,,,['tr22']
eval_trs_exit_tr18_Pcp71,2024-05-01 16:54:09,Evaluate the Truck Exit,,,['tr18']
weigh_empty_truck_Pcp12_tr46,2024-05-01 16:54:27,Weigh the Empty Truck,,,['tr46']
weigh_loaded_truck_Pcp30_tr8,2024-05-01 16:54:41,Weigh the Loaded Truck,,,['tr8']
eval_trs_exit_tr4_Pcp34,2024-05-01 16:54:54,Evaluate the Truck Exit,,,['tr4']
load_truck_Pcp12_tr46,2024-05-01 16:55:09,Load Truck,,,['tr46']
input_tally_sheet_Pcp71_tr38,2024-05-01 16:55:37,Input the Tally Sheet,,,['tr38']
print_w_ticket_Pcp33_tr14,2024-05-01 16:55:37,Print the Weighing Ticket,,,['tr14']
print_w_ticket_Pcp71_tr38,2024-05-01 16:55:37,Print the Weighing Ticket,,,['tr38']
input_tally_sheet_Pcp33_tr14,2024-05-01 16:55:37,Input the Tally Sheet,,,['tr14']
weigh_loaded_truck_Pcp89_tr3,2024-05-01 16:55:53,Weigh the Loaded Truck,,,['tr3']
weigh_loaded_truck_Pcp94_tr32,2024-05-01 16:56:09,Weigh the Loaded Truck,,,['tr32']
input_tally_sheet_Pcp30_tr8,2024-05-01 16:56:12,Input the Tally Sheet,,,['tr8']
print_w_ticket_Pcp30_tr8,2024-05-01 16:56:12,Print the Weighing Ticket,,,['tr8']
print_w_ticket_Pcp15_tr11,2024-05-01 16:56:14,Print the Weighing Ticket,,,['tr11']
input_tally_sheet_Pcp15_tr11,2024-05-01 16:56:14,Input the Tally Sheet,,,['tr11']
eval_trs_exit_tr33_Pcp93,2024-05-01 16:56:19,Evaluate the Truck Exit,,,['tr33']
eval_trs_exit_tr14_Pcp33,2024-05-01 16:56:44,Evaluate the Truck Exit,,,['tr14']
eval_trs_exit_tr38_Pcp71,2024-05-01 16:56:44,Evaluate the Truck Exit,,,['tr38']
eval_trs_exit_tr11_Pcp15,2024-05-01 16:57:50,Evaluate the Truck Exit,,,['tr11']
eval_trs_exit_tr8_Pcp30,2024-05-01 16:57:55,Evaluate the Truck Exit,,,['tr8']
weigh_empty_truck_Pcp56_tr2,2024-05-01 16:58:01,Weigh the Empty Truck,,,['tr2']
assign_tr12_Pcp3,2024-05-01 16:58:13,Assign Truck,,,['tr12']
load_truck_Pcp56_tr2,2024-05-01 16:58:35,Load Truck,,,['tr2']
assign_tr19_Pcp3,2024-05-01 16:58:42,Assign Truck,,,['tr19']
assign_tr26_Pcp14,2024-05-01 16:58:45,Assign Truck,,,['tr26']
assign_tr24_Pcp14,2024-05-01 16:59:51,Assign Truck,,,['tr24']
print_w_ticket_Pcp89_tr3,2024-05-01 16:59:54,Print the Weighing Ticket,,,['tr3']
input_tally_sheet_Pcp89_tr3,2024-05-01 16:59:54,Input the Tally Sheet,,,['tr3']
weigh_empty_truck_Pcp3_tr19,2024-05-01 17:00:38,Weigh the Empty Truck,,,['tr19']
print_w_ticket_Pcp94_tr32,2024-05-01 17:00:43,Print the Weighing Ticket,,,['tr32']
input_tally_sheet_Pcp94_tr32,2024-05-01 17:00:43,Input the Tally Sheet,,,['tr32']
eval_trs_exit_tr3_Pcp89,2024-05-01 17:00:47,Evaluate the Truck Exit,,,['tr3']
load_truck_Pcp3_tr19,2024-05-01 17:01:13,Load Truck,,,['tr19']
weigh_loaded_truck_Pcp1_tr35,2024-05-01 17:01:52,Weigh the Loaded Truck,,,['tr35']
weigh_empty_truck_Pcp17_tr30,2024-05-01 17:02:03,Weigh the Empty Truck,,,['tr30']
eval_trs_exit_tr32_Pcp94,2024-05-01 17:02:43,Evaluate the Truck Exit,,,['tr32']
weigh_empty_truck_Pcp17_tr31,2024-05-01 17:02:59,Weigh the Empty Truck,,,['tr31']
