Event_id,Timestamp,Activity,Objects,Relations,ObjectChanges,RelationChanges
print_w_ticket_Pcp6_tr48,2024-05-01 16:41:07,Print the Weighing Ticket,['tr48'],,"[{'ObjectId': 'tr48', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp6_tr48,2024-05-01 16:41:07,Input the Tally Sheet,['tr48'],,"[{'ObjectId': 'tr48', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
assign_tr46_Pcp12,2024-05-01 16:41:25,Assign Truck,['tr46'],['Pcp12_to_tr46'],"[{'ObjectId': 'tr46', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr46', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp12'}, {'ObjectId': 'tr46', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5239.6}, {'ObjectId': 'tr46', 'Attribute': 'Cargo ID', 'NewValue': 'Cr9'}, {'ObjectId': 'tr46', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp12_to_tr46', 'Target': 'tr46', 'ChangeStatus': 'addedTarget'}]"
weigh_loaded_truck_Pcp8_tr5,2024-05-01 16:41:43,Weigh the Loaded Truck,['tr5'],,"[{'ObjectId': 'tr5', 'Attribute': 'Truck Weight', 'NewValue': 21237.1}, {'ObjectId': 'tr5', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
weigh_loaded_truck_Pcp95_tr23,2024-05-01 16:42:48,Weigh the Loaded Truck,['tr23'],,"[{'ObjectId': 'tr23', 'Attribute': 'Truck Weight', 'NewValue': 21756.3}, {'ObjectId': 'tr23', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
assign_tr8_Pcp30,2024-05-01 16:43:10,Assign Truck,['tr8'],['Pcp30_to_tr8'],"[{'ObjectId': 'tr8', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr8', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp30'}, {'ObjectId': 'tr8', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5616.9}, {'ObjectId': 'tr8', 'Attribute': 'Cargo ID', 'NewValue': 'Cr13'}, {'ObjectId': 'tr8', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp30_to_tr8', 'Target': 'tr8', 'ChangeStatus': 'addedTarget'}]"
assign_tr28_Pcp30,2024-05-01 16:43:44,Assign Truck,['tr28'],['Pcp30_to_tr28'],"[{'ObjectId': 'tr28', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr28', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp30'}, {'ObjectId': 'tr28', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5396.0}, {'ObjectId': 'tr28', 'Attribute': 'Cargo ID', 'NewValue': 'Cr13'}, {'ObjectId': 'tr28', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp30_to_tr28', 'Target': 'tr28', 'ChangeStatus': 'addedTarget'}]"
weigh_loaded_truck_Pcp40_tr10,2024-05-01 16:43:44,Weigh the Loaded Truck,['tr10'],,"[{'ObjectId': 'tr10', 'Attribute': 'Truck Weight', 'NewValue': 20548.6}, {'ObjectId': 'tr10', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
input_tally_sheet_Pcp99_tr39,2024-05-01 16:43:46,Input the Tally Sheet,['tr39'],,"[{'ObjectId': 'tr39', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
print_w_ticket_Pcp99_tr39,2024-05-01 16:43:46,Print the Weighing Ticket,['tr39'],,"[{'ObjectId': 'tr39', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
eval_trs_exit_tr48_Pcp6,2024-05-01 16:44:00,Evaluate the Truck Exit,['tr48'],['Pcp6_to_tr48'],"[{'ObjectId': 'tr48', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp6_to_tr48', 'Target': 'tr48', 'ChangeStatus': 'deletedTarget'}]"
eval_trs_exit_tr39_Pcp99,2024-05-01 16:44:45,Evaluate the Truck Exit,['tr39'],['Pcp99_to_tr39'],"[{'ObjectId': 'tr39', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp99_to_tr39', 'Target': 'tr39', 'ChangeStatus': 'deletedTarget'}]"
weigh_empty_truck_Pcp30_tr8,2024-05-01 16:44:47,Weigh the Empty Truck,['tr8'],,"[{'ObjectId': 'tr8', 'Attribute': 'Truck Weight', 'NewValue': 15486.9}, {'ObjectId': 'tr8', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
weigh_loaded_truck_Pcp93_tr25,2024-05-01 16:45:58,Weigh the Loaded Truck,['tr25'],,"[{'ObjectId': 'tr25', 'Attribute': 'Truck Weight', 'NewValue': 18281.6}, {'ObjectId': 'tr25', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
weigh_loaded_truck_Pcp34_tr4,2024-05-01 16:46:04,Weigh the Loaded Truck,['tr4'],,"[{'ObjectId': 'tr4', 'Attribute': 'Truck Weight', 'NewValue': 17822.8}, {'ObjectId': 'tr4', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
weigh_loaded_truck_Pcp71_tr18,2024-05-01 16:46:22,Weigh the Loaded Truck,['tr18'],,"[{'ObjectId': 'tr18', 'Attribute': 'Truck Weight', 'NewValue': 18724.2}, {'ObjectId': 'tr18', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
load_truck_Pcp30_tr8,2024-05-01 16:46:32,Load Truck,['tr8'],,"[{'ObjectId': 'tr8', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
print_w_ticket_Pcp95_tr23,2024-05-01 16:47:30,Print the Weighing Ticket,['tr23'],,"[{'ObjectId': 'tr23', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp95_tr23,2024-05-01 16:47:30,Input the Tally Sheet,['tr23'],,"[{'ObjectId': 'tr23', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
assign_tr2_Pcp56,2024-05-01 16:47:52,Assign Truck,['tr2'],['Pcp56_to_tr2'],"[{'ObjectId': 'tr2', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr2', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp56'}, {'ObjectId': 'tr2', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5624.8}, {'ObjectId': 'tr2', 'Attribute': 'Cargo ID', 'NewValue': 'Cr11'}, {'ObjectId': 'tr2', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp56_to_tr2', 'Target': 'tr2', 'ChangeStatus': 'addedTarget'}]"
eval_trs_exit_tr23_Pcp95,2024-05-01 16:48:36,Evaluate the Truck Exit,['tr23'],['Pcp95_to_tr23'],"[{'ObjectId': 'tr23', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp95_to_tr23', 'Target': 'tr23', 'ChangeStatus': 'deletedTarget'}]"
weigh_loaded_truck_Pcp93_tr33,2024-05-01 16:48:43,Weigh the Loaded Truck,['tr33'],,"[{'ObjectId': 'tr33', 'Attribute': 'Truck Weight', 'NewValue': 17776.6}, {'ObjectId': 'tr33', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
input_tally_sheet_Pcp8_tr5,2024-05-01 16:48:57,Input the Tally Sheet,['tr5'],,"[{'ObjectId': 'tr5', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
print_w_ticket_Pcp8_tr5,2024-05-01 16:48:57,Print the Weighing Ticket,['tr5'],,"[{'ObjectId': 'tr5', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
weigh_empty_truck_Pcp12_tr41,2024-05-01 16:49:23,Weigh the Empty Truck,['tr41'],,"[{'ObjectId': 'tr41', 'Attribute': 'Truck Weight', 'NewValue': 11254.1}, {'ObjectId': 'tr41', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
assign_tr22_Pcp56,2024-05-01 16:49:46,Assign Truck,['tr22'],['Pcp56_to_tr22'],"[{'ObjectId': 'tr22', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr22', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp56'}, {'ObjectId': 'tr22', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5816.2}, {'ObjectId': 'tr22', 'Attribute': 'Cargo ID', 'NewValue': 'Cr11'}, {'ObjectId': 'tr22', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp56_to_tr22', 'Target': 'tr22', 'ChangeStatus': 'addedTarget'}]"
input_tally_sheet_Pcp40_tr10,2024-05-01 16:49:54,Input the Tally Sheet,['tr10'],,"[{'ObjectId': 'tr10', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
print_w_ticket_Pcp40_tr10,2024-05-01 16:49:54,Print the Weighing Ticket,['tr10'],,"[{'ObjectId': 'tr10', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
weigh_empty_truck_Pcp30_tr28,2024-05-01 16:50:06,Weigh the Empty Truck,['tr28'],,"[{'ObjectId': 'tr28', 'Attribute': 'Truck Weight', 'NewValue': 12295.9}, {'ObjectId': 'tr28', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
load_truck_Pcp12_tr41,2024-05-01 16:50:13,Load Truck,['tr41'],,"[{'ObjectId': 'tr41', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
print_w_ticket_Pcp93_tr25,2024-05-01 16:50:26,Print the Weighing Ticket,['tr25'],,"[{'ObjectId': 'tr25', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp93_tr25,2024-05-01 16:50:26,Input the Tally Sheet,['tr25'],,"[{'ObjectId': 'tr25', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
load_truck_Pcp30_tr28,2024-05-01 16:50:40,Load Truck,['tr28'],,"[{'ObjectId': 'tr28', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
eval_trs_exit_tr10_Pcp40,2024-05-01 16:50:53,Evaluate the Truck Exit,['tr10'],['Pcp40_to_tr10'],"[{'ObjectId': 'tr10', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp40_to_tr10', 'Target': 'tr10', 'ChangeStatus': 'deletedTarget'}]"
weigh_loaded_truck_Pcp15_tr11,2024-05-01 16:51:27,Weigh the Loaded Truck,['tr11'],,"[{'ObjectId': 'tr11', 'Attribute': 'Truck Weight', 'NewValue': 18043.9}, {'ObjectId': 'tr11', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
print_w_ticket_Pcp93_tr33,2024-05-01 16:51:44,Print the Weighing Ticket,['tr33'],,"[{'ObjectId': 'tr33', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp93_tr33,2024-05-01 16:51:44,Input the Tally Sheet,['tr33'],,"[{'ObjectId': 'tr33', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
eval_trs_exit_tr5_Pcp8,2024-05-01 16:51:50,Evaluate the Truck Exit,['tr5'],['Pcp8_to_tr5'],"[{'ObjectId': 'tr5', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp8_to_tr5', 'Target': 'tr5', 'ChangeStatus': 'deletedTarget'}]"
print_w_ticket_Pcp71_tr18,2024-05-01 16:52:00,Print the Weighing Ticket,['tr18'],,"[{'ObjectId': 'tr18', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp71_tr18,2024-05-01 16:52:00,Input the Tally Sheet,['tr18'],,"[{'ObjectId': 'tr18', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
print_w_ticket_Pcp34_tr4,2024-05-01 16:52:11,Print the Weighing Ticket,['tr4'],,"[{'ObjectId': 'tr4', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp34_tr4,2024-05-01 16:52:11,Input the Tally Sheet,['tr4'],,"[{'ObjectId': 'tr4', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
eval_trs_exit_tr25_Pcp93,2024-05-01 16:52:22,Evaluate the Truck Exit,['tr25'],['Pcp93_to_tr25'],"[{'ObjectId': 'tr25', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp93_to_tr25', 'Target': 'tr25', 'ChangeStatus': 'deletedTarget'}]"
weigh_empty_truck_Pcp56_tr22,2024-05-01 16:52:42,Weigh the Empty Truck,['tr22'],,"[{'ObjectId': 'tr22', 'Attribute': 'Truck Weight', 'NewValue': 13906.3}, {'ObjectId': 'tr22', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
weigh_loaded_truck_Pcp71_tr38,2024-05-01 16:53:12,Weigh the Loaded Truck,['tr38'],,"[{'ObjectId': 'tr38', 'Attribute': 'Truck Weight', 'NewValue': 19284.8}, {'ObjectId': 'tr38', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
assign_tr30_Pcp17,2024-05-01 16:53:20,Assign Truck,['tr30'],['Pcp17_to_tr30'],"[{'ObjectId': 'tr30', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr30', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp17'}, {'ObjectId': 'tr30', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5936.9}, {'ObjectId': 'tr30', 'Attribute': 'Cargo ID', 'NewValue': 'Cr17'}, {'ObjectId': 'tr30', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp17_to_tr30', 'Target': 'tr30', 'ChangeStatus': 'addedTarget'}]"
assign_tr31_Pcp17,2024-05-01 16:53:31,Assign Truck,['tr31'],['Pcp17_to_tr31'],"[{'ObjectId': 'tr31', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr31', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp17'}, {'ObjectId': 'tr31', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5822.3}, {'ObjectId': 'tr31', 'Attribute': 'Cargo ID', 'NewValue': 'Cr17'}, {'ObjectId': 'tr31', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp17_to_tr31', 'Target': 'tr31', 'ChangeStatus': 'addedTarget'}]"
weigh_loaded_truck_Pcp33_tr14,2024-05-01 16:53:37,Weigh the Loaded Truck,['tr14'],,"[{'ObjectId': 'tr14', 'Attribute': 'Truck Weight', 'NewValue': 17948.6}, {'ObjectId': 'tr14', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
load_truck_Pcp56_tr22,2024-05-01 16:53:39,Load Truck,['tr22'],,"[{'ObjectId': 'tr22', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
eval_trs_exit_tr18_Pcp71,2024-05-01 16:54:09,Evaluate the Truck Exit,['tr18'],['Pcp71_to_tr18'],"[{'ObjectId': 'tr18', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp71_to_tr18', 'Target': 'tr18', 'ChangeStatus': 'deletedTarget'}]"
weigh_empty_truck_Pcp12_tr46,2024-05-01 16:54:27,Weigh the Empty Truck,['tr46'],,"[{'ObjectId': 'tr46', 'Attribute': 'Truck Weight', 'NewValue': 15559.3}, {'ObjectId': 'tr46', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
weigh_loaded_truck_Pcp30_tr8,2024-05-01 16:54:41,Weigh the Loaded Truck,['tr8'],,"[{'ObjectId': 'tr8', 'Attribute': 'Truck Weight', 'NewValue': 21103.8}, {'ObjectId': 'tr8', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
eval_trs_exit_tr4_Pcp34,2024-05-01 16:54:54,Evaluate the Truck Exit,['tr4'],['Pcp34_to_tr4'],"[{'ObjectId': 'tr4', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp34_to_tr4', 'Target': 'tr4', 'ChangeStatus': 'deletedTarget'}]"
load_truck_Pcp12_tr46,2024-05-01 16:55:09,Load Truck,['tr46'],,"[{'ObjectId': 'tr46', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
input_tally_sheet_Pcp71_tr38,2024-05-01 16:55:37,Input the Tally Sheet,['tr38'],,"[{'ObjectId': 'tr38', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
print_w_ticket_Pcp33_tr14,2024-05-01 16:55:37,Print the Weighing Ticket,['tr14'],,"[{'ObjectId': 'tr14', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
print_w_ticket_Pcp71_tr38,2024-05-01 16:55:37,Print the Weighing Ticket,['tr38'],,"[{'ObjectId': 'tr38', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp33_tr14,2024-05-01 16:55:37,Input the Tally Sheet,['tr14'],,"[{'ObjectId': 'tr14', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
weigh_loaded_truck_Pcp89_tr3,2024-05-01 16:55:53,Weigh the Loaded Truck,['tr3'],,"[{'ObjectId': 'tr3', 'Attribute': 'Truck Weight', 'NewValue': 18273.4}, {'ObjectId': 'tr3', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
weigh_loaded_truck_Pcp94_tr32,2024-05-01 16:56:09,Weigh the Loaded Truck,['tr32'],,"[{'ObjectId': 'tr32', 'Attribute': 'Truck Weight', 'NewValue': 20803.8}, {'ObjectId': 'tr32', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
input_tally_sheet_Pcp30_tr8,2024-05-01 16:56:12,Input the Tally Sheet,['tr8'],,"[{'ObjectId': 'tr8', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
print_w_ticket_Pcp30_tr8,2024-05-01 16:56:12,Print the Weighing Ticket,['tr8'],,"[{'ObjectId': 'tr8', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
print_w_ticket_Pcp15_tr11,2024-05-01 16:56:14,Print the Weighing Ticket,['tr11'],,"[{'ObjectId': 'tr11', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp15_tr11,2024-05-01 16:56:14,Input the Tally Sheet,['tr11'],,"[{'ObjectId': 'tr11', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
eval_trs_exit_tr33_Pcp93,2024-05-01 16:56:19,Evaluate the Truck Exit,['tr33'],['Pcp93_to_tr33'],"[{'ObjectId': 'tr33', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp93_to_tr33', 'Target': 'tr33', 'ChangeStatus': 'deletedTarget'}]"
eval_trs_exit_tr14_Pcp33,2024-05-01 16:56:44,Evaluate the Truck Exit,['tr14'],['Pcp33_to_tr14'],"[{'ObjectId': 'tr14', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp33_to_tr14', 'Target': 'tr14', 'ChangeStatus': 'deletedTarget'}]"
eval_trs_exit_tr38_Pcp71,2024-05-01 16:56:44,Evaluate the Truck Exit,['tr38'],['Pcp71_to_tr38'],"[{'ObjectId': 'tr38', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp71_to_tr38', 'Target': 'tr38', 'ChangeStatus': 'deletedTarget'}]"
eval_trs_exit_tr11_Pcp15,2024-05-01 16:57:50,Evaluate the Truck Exit,['tr11'],['Pcp15_to_tr11'],"[{'ObjectId': 'tr11', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp15_to_tr11', 'Target': 'tr11', 'ChangeStatus': 'deletedTarget'}]"
eval_trs_exit_tr8_Pcp30,2024-05-01 16:57:55,Evaluate the Truck Exit,['tr8'],['Pcp30_to_tr8'],"[{'ObjectId': 'tr8', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp30_to_tr8', 'Target': 'tr8', 'ChangeStatus': 'deletedTarget'}]"
weigh_empty_truck_Pcp56_tr2,2024-05-01 16:58:01,Weigh the Empty Truck,['tr2'],,"[{'ObjectId': 'tr2', 'Attribute': 'Truck Weight', 'NewValue': 13074.5}, {'ObjectId': 'tr2', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
assign_tr12_Pcp3,2024-05-01 16:58:13,Assign Truck,['tr12'],['Pcp3_to_tr12'],"[{'ObjectId': 'tr12', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr12', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp3'}, {'ObjectId': 'tr12', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5672.3}, {'ObjectId': 'tr12', 'Attribute': 'Cargo ID', 'NewValue': 'Cr16'}, {'ObjectId': 'tr12', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp3_to_tr12', 'Target': 'tr12', 'ChangeStatus': 'addedTarget'}]"
load_truck_Pcp56_tr2,2024-05-01 16:58:35,Load Truck,['tr2'],,"[{'ObjectId': 'tr2', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
assign_tr19_Pcp3,2024-05-01 16:58:42,Assign Truck,['tr19'],['Pcp3_to_tr19'],"[{'ObjectId': 'tr19', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr19', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp3'}, {'ObjectId': 'tr19', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5691.4}, {'ObjectId': 'tr19', 'Attribute': 'Cargo ID', 'NewValue': 'Cr16'}, {'ObjectId': 'tr19', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp3_to_tr19', 'Target': 'tr19', 'ChangeStatus': 'addedTarget'}]"
assign_tr26_Pcp14,2024-05-01 16:58:45,Assign Truck,['tr26'],['Pcp14_to_tr26'],"[{'ObjectId': 'tr26', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr26', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp14'}, {'ObjectId': 'tr26', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5902.4}, {'ObjectId': 'tr26', 'Attribute': 'Cargo ID', 'NewValue': 'Cr4'}, {'ObjectId': 'tr26', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp14_to_tr26', 'Target': 'tr26', 'ChangeStatus': 'addedTarget'}]"
assign_tr24_Pcp14,2024-05-01 16:59:51,Assign Truck,['tr24'],['Pcp14_to_tr24'],"[{'ObjectId': 'tr24', 'Attribute': 'Truck Status', 'NewValue': 'Occupied'}, {'ObjectId': 'tr24', 'Attribute': 'Pickup Plan ID', 'NewValue': 'Pcp14'}, {'ObjectId': 'tr24', 'Attribute': 'Scheduled Pickup Weight', 'NewValue': 5794.3}, {'ObjectId': 'tr24', 'Attribute': 'Cargo ID', 'NewValue': 'Cr4'}, {'ObjectId': 'tr24', 'Attribute': 'lifecycle', 'NewValue': 'assigned'}]","[{'RelationId': 'Pcp14_to_tr24', 'Target': 'tr24', 'ChangeStatus': 'addedTarget'}]"
print_w_ticket_Pcp89_tr3,2024-05-01 16:59:54,Print the Weighing Ticket,['tr3'],,"[{'ObjectId': 'tr3', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp89_tr3,2024-05-01 16:59:54,Input the Tally Sheet,['tr3'],,"[{'ObjectId': 'tr3', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
weigh_empty_truck_Pcp3_tr19,2024-05-01 17:00:38,Weigh the Empty Truck,['tr19'],,"[{'ObjectId': 'tr19', 'Attribute': 'Truck Weight', 'NewValue': 11977.9}, {'ObjectId': 'tr19', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
print_w_ticket_Pcp94_tr32,2024-05-01 17:00:43,Print the Weighing Ticket,['tr32'],,"[{'ObjectId': 'tr32', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
input_tally_sheet_Pcp94_tr32,2024-05-01 17:00:43,Input the Tally Sheet,['tr32'],,"[{'ObjectId': 'tr32', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
eval_trs_exit_tr3_Pcp89,2024-05-01 17:00:47,Evaluate the Truck Exit,['tr3'],['Pcp89_to_tr3'],"[{'ObjectId': 'tr3', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp89_to_tr3', 'Target': 'tr3', 'ChangeStatus': 'deletedTarget'}]"
load_truck_Pcp3_tr19,2024-05-01 17:01:13,Load Truck,['tr19'],,"[{'ObjectId': 'tr19', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
weigh_loaded_truck_Pcp1_tr35,2024-05-01 17:01:52,Weigh the Loaded Truck,['tr35'],,"[{'ObjectId': 'tr35', 'Attribute': 'Truck Weight', 'NewValue': 20317.3}, {'ObjectId': 'tr35', 'Attribute': 'lifecycle', 'NewValue': 'weigh_loaded'}]",
weigh_empty_truck_Pcp17_tr30,2024-05-01 17:02:03,Weigh the Empty Truck,['tr30'],,"[{'ObjectId': 'tr30', 'Attribute': 'Truck Weight', 'NewValue': 15620.0}, {'ObjectId': 'tr30', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
eval_trs_exit_tr32_Pcp94,2024-05-01 17:02:43,Evaluate the Truck Exit,['tr32'],['Pcp94_to_tr32'],"[{'ObjectId': 'tr32', 'Attribute': 'lifecycle', 'NewValue': 'released'}]","[{'RelationId': 'Pcp94_to_tr32', 'Target': 'tr32', 'ChangeStatus': 'deletedTarget'}]"
weigh_empty_truck_Pcp17_tr31,2024-05-01 17:02:59,Weigh the Empty Truck,['tr31'],,"[{'ObjectId': 'tr31', 'Attribute': 'Truck Weight', 'NewValue': 12152.4}, {'ObjectId': 'tr31', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
load_truck_Pcp17_tr30,2024-05-01 17:03:26,Load Truck,['tr30'],,"[{'ObjectId': 'tr30', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
load_truck_Pcp17_tr31,2024-05-01 17:03:46,Load Truck,['tr31'],,"[{'ObjectId': 'tr31', 'Attribute': 'lifecycle', 'NewValue': 'loading'}]",
input_tally_sheet_Pcp1_tr35,2024-05-01 17:04:22,Input the Tally Sheet,['tr35'],,"[{'ObjectId': 'tr35', 'Attribute': 'lifecycle', 'NewValue': 'tally_recorded'}]",
print_w_ticket_Pcp1_tr35,2024-05-01 17:04:22,Print the Weighing Ticket,['tr35'],,"[{'ObjectId': 'tr35', 'Attribute': 'lifecycle', 'NewValue': 'ticket_issued'}]",
weigh_empty_truck_Pcp14_tr24,2024-05-01 17:04:31,Weigh the Empty Truck,['tr24'],,"[{'ObjectId': 'tr24', 'Attribute': 'Truck Weight', 'NewValue': 15038.3}, {'ObjectId': 'tr24', 'Attribute': 'lifecycle', 'NewValue': 'weigh_empty'}]",
