object_id,timestamp,ocel_changed_field,Pickup Plan ID,Cargo ID,LPT,Axles,Scheduled Pickup Weight,Truck Status,Truck Weight
tr25,2024-05-14 10:27:52,Truck Status,,,,,,Occupied,
tr25,2024-05-14 10:27:52,Pickup Plan ID,Pcp1,,,,,,
tr25,2024-05-14 10:27:52,Scheduled Pickup Weight,,,,,9361.0,,
tr25,2024-05-14 10:27:52,Cargo ID,,Cr1,,,,,
tr7,2024-05-14 10:35:34,Truck Status,,,,,,Occupied,
tr7,2024-05-14 10:35:34,Pickup Plan ID,Pcp5,,,,,,
tr7,2024-05-14 10:35:34,Scheduled Pickup Weight,,,,,9451.9,,
tr7,2024-05-14 10:35:34,Cargo ID,,Cr7,,,,,
tr37,2024-05-14 10:54:02,Truck Weight,,,,,,,14987.5
tr6,2024-05-14 10:58:27,Truck Weight,,,,,,,13087.0
tr42,2024-05-14 11:13:13,Truck Weight,,,,,,,11649.8
tr45,2024-05-14 11:15:09,Truck Status,,,,,,Available,
tr33,2024-05-14 11:17:12,Truck Status,,,,,,Occupied,
tr33,2024-05-14 11:17:12,Pickup Plan ID,Pcp2,,,,,,
tr33,2024-05-14 11:17:12,Scheduled Pickup Weight,,,,,9235.2,,
tr33,2024-05-14 11:17:12,Cargo ID,,Cr11,,,,,
tr14,2024-05-14 11:18:52,Truck Status,,,,,,Occupied,
tr14,2024-05-14 11:18:52,Pickup Plan ID,Pcp8,,,,,,
tr14,2024-05-14 11:18:52,Scheduled Pickup Weight,,,,,9409.6,,
tr14,2024-05-14 11:18:52,Cargo ID,,Cr15,,,,,
tr46,2024-05-14 11:29:16,Truck Weight,,,,,,,15257.2
tr40,2024-05-14 11:33:53,Truck Weight,,,,,,,22779.4
tr20,2024-05-14 11:34:36,Truck Weight,,,,,,,15400.9
tr23,2024-05-14 11:53:57,Truck Weight,,,,,,,25902.8
tr10,2024-05-14 11:57:32,Truck Weight,,,,,,,11956.4
tr28,2024-05-14 12:12:56,Truck Weight,,,,,,,15038.3
tr45,2024-05-14 13:23:34,Truck Status,,,,,,Occupied,
tr45,2024-05-14 13:23:34,Pickup Plan ID,Pcp4,,,,,,
tr45,2024-05-14 13:23:34,Scheduled Pickup Weight,,,,,9474.8,,
tr45,2024-05-14 13:23:34,Cargo ID,,Cr16,,,,,
tr39,2024-05-14 13:41:14,Truck Status,,,,,,Occupied,
tr39,2024-05-14 13:41:14,Pickup Plan ID,Pcp1,,,,,,
tr39,2024-05-14 13:41:14,Scheduled Pickup Weight,,,,,9315.2,,
tr39,2024-05-14 13:41:14,Cargo ID,,Cr1,,,,,
tr3,2024-05-14 13:45:26,Truck Weight,,,,,,,14360.6
tr50,2024-05-14 13:47:54,Truck Weight,,,,,,,14537.3
tr22,2024-05-14 14:21:25,Truck Weight,,,,,,,25018.0
tr14,2024-05-14 14:56:21,Truck Weight,,,,,,,13863.7
tr39,2024-05-14 15:03:15,Truck Weight,,,,,,,14395.1
tr45,2024-05-14 15:17:54,Truck Weight,,,,,,,12741.9
tr41,2024-05-14 15:17:54,Truck Weight,,,,,,,12281.6
tr21,2024-05-14 15:34:50,Truck Weight,,,,,,,24064.0
tr40,2024-05-14 15:36:34,Truck Status,,,,,,Available,
tr22,2024-05-14 15:48:26,Truck Status,,,,,,Available,
tr30,2024-05-14 15:55:07,Truck Status,,,,,,Occupied,
tr30,2024-05-14 15:55:07,Pickup Plan ID,Pcp8,,,,,,
tr30,2024-05-14 15:55:07,Scheduled Pickup Weight,,,,,9423.2,,
tr30,2024-05-14 15:55:07,Cargo ID,,Cr15,,,,,
tr29,2024-05-14 16:48:07,Truck Weight,,,,,,,20737.0
tr24,2024-05-14 16:57:45,Truck Weight,,,,,,,24080.0
tr27,2024-05-14 17:23:37,Truck Weight,,,,,,,23905.9
tr44,2024-05-14 17:29:18,Truck Weight,,,,,,,12415.3
tr4,2024-05-14 17:32:45,Truck Weight,,,,,,,24485.5
tr30,2024-05-14 17:36:30,Truck Weight,,,,,,,12749.2
tr23,2024-05-14 18:21:37,Truck Status,,,,,,Available,
tr35,2024-05-14 18:22:21,Truck Weight,,,,,,,25876.5
tr15,2024-05-14 18:37:11,Truck Weight,,,,,,,14502.2
tr34,2024-05-15 07:43:54,Truck Status,,,,,,Available,
tr21,2024-05-15 07:59:02,Truck Status,,,,,,Available,
tr16,2024-05-15 08:10:19,Truck Weight,,,,,,,24396.9
tr26,2024-05-15 08:15:57,Truck Weight,,,,,,,25068.0
tr7,2024-05-15 08:25:33,Truck Weight,,,,,,,15882.4
tr22,2024-05-15 08:43:22,Truck Status,,,,,,Occupied,
tr22,2024-05-15 08:43:22,Pickup Plan ID,Pcp5,,,,,,
tr22,2024-05-15 08:43:22,Scheduled Pickup Weight,,,,,9567.7,,
tr22,2024-05-15 08:43:22,Cargo ID,,Cr7,,,,,
tr29,2024-05-15 08:58:58,Truck Status,,,,,,Available,
tr25,2024-05-15 09:02:46,Truck Weight,,,,,,,11853.0
tr23,2024-05-15 09:14:37,Truck Status,,,,,,Occupied,
tr23,2024-05-15 09:14:37,Pickup Plan ID,Pcp2,,,,,,
tr23,2024-05-15 09:14:37,Scheduled Pickup Weight,,,,,9307.6,,
tr23,2024-05-15 09:14:37,Cargo ID,,Cr11,,,,,
tr5,2024-05-15 09:34:14,Truck Weight,,,,,,,14138.4
tr4,2024-05-15 09:46:31,Truck Status,,,,,,Available,
tr43,2024-05-15 09:56:08,Truck Weight,,,,,,,12938.2
tr8,2024-05-15 10:02:00,Truck Weight,,,,,,,13111.4
tr26,2024-05-15 10:30:27,Truck Status,,,,,,Available,
tr46,2024-05-15 10:44:06,Truck Weight,,,,,,,24606.0
tr34,2024-05-15 10:45:25,Truck Status,,,,,,Occupied,
tr34,2024-05-15 10:45:25,Pickup Plan ID,Pcp8,,,,,,
tr34,2024-05-15 10:45:25,Scheduled Pickup Weight,,,,,9519.6,,
tr34,2024-05-15 10:45:25,Cargo ID,,Cr15,,,,,
tr33,2024-05-15 10:46:26,Truck Weight,,,,,,,15385.7
tr38,2024-05-15 10:53:47,Truck Weight,,,,,,,21452.3
tr27,2024-05-15 10:58:14,Truck Status,,,,,,Available,
tr16,2024-05-15 10:59:08,Truck Status,,,,,,Available,
tr6,2024-05-15 11:12:19,Truck Weight,,,,,,,22453.2
tr40,2024-05-15 11:25:08,Truck Status,,,,,,Occupied,
tr40,2024-05-15 11:25:08,Pickup Plan ID,Pcp3,,,,,,
tr40,2024-05-15 11:25:08,Scheduled Pickup Weight,,,,,9487.2,,
tr40,2024-05-15 11:25:08,Cargo ID,,Cr18,,,,,
tr13,2024-05-15 11:26:04,Truck Weight,,,,,,,25221.9
tr49,2024-05-15 11:27:57,Truck Weight,,,,,,,23053.1
tr24,2024-05-15 11:41:11,Truck Status,,,,,,Available,
tr47,2024-05-15 11:51:12,Truck Weight,,,,,,,22189.2
tr18,2024-05-15 11:54:13,Truck Weight,,,,,,,21626.6
tr6,2024-05-15 11:58:39,Truck Status,,,,,,Available,
tr29,2024-05-15 12:41:42,Truck Status,,,,,,Occupied,
tr29,2024-05-15 12:41:42,Pickup Plan ID,Pcp1,,,,,,
tr29,2024-05-15 12:41:42,Scheduled Pickup Weight,,,,,9507.2,,
tr29,2024-05-15 12:41:42,Cargo ID,,Cr1,,,,,
tr36,2024-05-15 13:07:41,Truck Weight,,,,,,,21560.9
tr36,2024-05-15 13:50:34,Truck Status,,,,,,Available,
tr46,2024-05-15 13:58:01,Truck Status,,,,,,Available,
tr21,2024-05-15 14:00:46,Truck Status,,,,,,Occupied,
tr21,2024-05-15 14:00:46,Pickup Plan ID,Pcp6,,,,,,
tr21,2024-05-15 14:00:46,Scheduled Pickup Weight,,,,,9334.8,,
tr21,2024-05-15 14:00:46,Cargo ID,,Cr19,,,,,
tr27,2024-05-15 14:07:39,Truck Status,,,,,,Occupied,
tr27,2024-05-15 14:07:39,Pickup Plan ID,Pcp5,,,,,,
tr27,2024-05-15 14:07:39,Scheduled Pickup Weight,,,,,9404.4,,
tr27,2024-05-15 14:07:39,Cargo ID,,Cr7,,,,,
tr38,2024-05-15 14:15:45,Truck Status,,,,,,Available,
tr16,2024-05-15 14:22:03,Truck Status,,,,,,Occupied,
tr16,2024-05-15 14:22:03,Pickup Plan ID,Pcp8,,,,,,
tr16,2024-05-15 14:22:03,Scheduled Pickup Weight,,,,,9451.1,,
tr16,2024-05-15 14:22:03,Cargo ID,,Cr15,,,,,
tr39,2024-05-15 14:39:48,Truck Weight,,,,,,,23710.3
tr40,2024-05-15 14:44:27,Truck Weight,,,,,,,15080.6
tr47,2024-05-15 14:48:50,Truck Status,,,,,,Available,
tr26,2024-05-15 14:49:32,Truck Status,,,,,,Occupied,
tr26,2024-05-15 14:49:32,Pickup Plan ID,Pcp3,,,,,,
tr26,2024-05-15 14:49:32,Scheduled Pickup Weight,,,,,9518.3,,
tr26,2024-05-15 14:49:32,Cargo ID,,Cr18,,,,,
tr13,2024-05-15 14:55:22,Truck Status,,,,,,Available,
tr6,2024-05-15 14:57:50,Truck Status,,,,,,Occupied,
tr6,2024-05-15 14:57:50,Pickup Plan ID,Pcp3,,,,,,
tr6,2024-05-15 14:57:50,Scheduled Pickup Weight,,,,,9405.6,,
tr6,2024-05-15 14:57:50,Cargo ID,,Cr18,,,,,
tr22,2024-05-15 15:19:18,Truck Weight,,,,,,,16080.7
tr11,2024-05-15 15:20:57,Truck Weight,,,,,,,23752.4
tr4,2024-05-15 15:22:59,Truck Status,,,,,,Occupied,
tr4,2024-05-15 15:22:59,Pickup Plan ID,Pcp2,,,,,,
tr4,2024-05-15 15:22:59,Scheduled Pickup Weight,,,,,9264.1,,
tr4,2024-05-15 15:22:59,Cargo ID,,Cr11,,,,,
tr49,2024-05-15 15:27:01,Truck Status,,,,,,Available,
tr37,2024-05-15 15:28:32,Truck Weight,,,,,,,24390.1
tr24,2024-05-15 15:36:55,Truck Status,,,,,,Occupied,
tr24,2024-05-15 15:36:55,Pickup Plan ID,Pcp5,,,,,,
tr24,2024-05-15 15:36:55,Scheduled Pickup Weight,,,,,9538.4,,
tr24,2024-05-15 15:36:55,Cargo ID,,Cr7,,,,,
tr29,2024-05-15 15:59:07,Truck Weight,,,,,,,13695.3
tr12,2024-05-15 16:08:09,Truck Weight,,,,,,,24358.4
tr23,2024-05-15 16:14:59,Truck Weight,,,,,,,15732.8
tr34,2024-05-15 16:16:10,Truck Weight,,,,,,,14320.5
tr30,2024-05-15 16:19:06,Truck Weight,,,,,,,22172.4
tr38,2024-05-15 16:19:21,Truck Status,,,,,,Occupied,
tr38,2024-05-15 16:19:21,Pickup Plan ID,Pcp3,,,,,,
tr38,2024-05-15 16:19:21,Scheduled Pickup Weight,,,,,9412.3,,
tr38,2024-05-15 16:19:21,Cargo ID,,Cr18,,,,,
tr39,2024-05-15 16:20:37,Truck Status,,,,,,Available,
tr14,2024-05-15 16:22:18,Truck Weight,,,,,,,23273.3
tr32,2024-05-15 16:37:48,Truck Weight,,,,,,,22652.8
tr16,2024-05-15 16:42:07,Truck Weight,,,,,,,14115.9
tr48,2024-05-15 16:42:34,Truck Weight,,,,,,,20844.1
tr46,2024-05-15 16:43:59,Truck Status,,,,,,Occupied,
tr46,2024-05-15 16:43:59,Pickup Plan ID,Pcp5,,,,,,
tr46,2024-05-15 16:43:59,Scheduled Pickup Weight,,,,,9412.2,,
tr46,2024-05-15 16:43:59,Cargo ID,,Cr7,,,,,
tr11,2024-05-15 17:13:20,Truck Status,,,,,,Available,
tr6,2024-05-15 17:14:25,Truck Weight,,,,,,,16239.7
tr9,2024-05-15 17:19:36,Truck Weight,,,,,,,21344.4
tr13,2024-05-15 17:19:50,Truck Status,,,,,,Occupied,
tr13,2024-05-15 17:19:50,Pickup Plan ID,Pcp4,,,,,,
tr13,2024-05-15 17:19:50,Scheduled Pickup Weight,,,,,9310.8,,
tr13,2024-05-15 17:19:50,Cargo ID,,Cr16,,,,,
tr36,2024-05-15 17:36:05,Truck Status,,,,,,Occupied,
tr36,2024-05-15 17:36:05,Pickup Plan ID,Pcp8,,,,,,
tr36,2024-05-15 17:36:05,Scheduled Pickup Weight,,,,,9511.6,,
tr36,2024-05-15 17:36:05,Cargo ID,,Cr15,,,,,
tr4,2024-05-15 17:50:54,Truck Weight,,,,,,,13836.5
tr49,2024-05-15 17:52:20,Truck Status,,,,,,Occupied,
tr49,2024-05-15 17:52:20,Pickup Plan ID,Pcp3,,,,,,
tr49,2024-05-15 17:52:20,Scheduled Pickup Weight,,,,,9552.8,,
tr49,2024-05-15 17:52:20,Cargo ID,,Cr18,,,,,
tr20,2024-05-15 17:57:50,Truck Weight,,,,,,,24857.2
tr12,2024-05-15 18:01:57,Truck Status,,,,,,Available,
tr2,2024-05-15 18:05:55,Truck Weight,,,,,,,23372.8
tr18,2024-05-15 18:29:44,Truck Status,,,,,,Available,
tr28,2024-05-15 18:59:22,Truck Weight,,,,,,,24363.9
tr39,2024-05-15 19:00:13,Truck Status,,,,,,Occupied,
tr39,2024-05-15 19:00:13,Pickup Plan ID,Pcp1,,,,,,
tr39,2024-05-15 19:00:13,Scheduled Pickup Weight,,,,,9373.6,,
tr39,2024-05-15 19:00:13,Cargo ID,,Cr1,,,,,
tr37,2024-05-16 07:10:40,Truck Status,,,,,,Available,
tr19,2024-05-16 07:41:39,Truck Weight,,,,,,,22427.6
tr47,2024-05-16 08:05:43,Truck Status,,,,,,Occupied,
tr47,2024-05-16 08:05:43,Pickup Plan ID,Pcp4,,,,,,
tr47,2024-05-16 08:05:43,Scheduled Pickup Weight,,,,,9493.2,,
tr47,2024-05-16 08:05:43,Cargo ID,,Cr16,,,,,
tr14,2024-05-16 08:26:39,Truck Status,,,,,,Available,
tr30,2024-05-16 08:33:47,Truck Status,,,,,,Available,
tr35,2024-05-16 08:35:54,Truck Status,,,,,,Available,
tr32,2024-05-16 08:51:41,Truck Status,,,,,,Available,
tr11,2024-05-16 08:54:42,Truck Status,,,,,,Occupied,
tr11,2024-05-16 08:54:42,Pickup Plan ID,Pcp1,,,,,,
tr11,2024-05-16 08:54:42,Scheduled Pickup Weight,,,,,9279.5,,
tr11,2024-05-16 08:54:42,Cargo ID,,Cr1,,,,,
tr27,2024-05-16 08:59:16,Truck Weight,,,,,,,13869.7
tr48,2024-05-16 09:01:54,Truck Status,,,,,,Available,
tr12,2024-05-16 09:08:19,Truck Status,,,,,,Occupied,
tr12,2024-05-16 09:08:19,Pickup Plan ID,Pcp5,,,,,,
tr12,2024-05-16 09:08:19,Scheduled Pickup Weight,,,,,9365.2,,
tr12,2024-05-16 09:08:19,Cargo ID,,Cr7,,,,,
tr9,2024-05-16 09:30:26,Truck Status,,,,,,Available,
tr7,2024-05-16 09:33:56,Truck Weight,,,,,,,25334.3
tr38,2024-05-16 09:38:58,Truck Weight,,,,,,,13130.3
tr21,2024-05-16 09:47:04,Truck Weight,,,,,,,16168.9
tr14,2024-05-16 09:56:31,Truck Status,,,,,,Occupied,
tr14,2024-05-16 09:56:31,Pickup Plan ID,Pcp4,,,,,,
tr14,2024-05-16 09:56:31,Scheduled Pickup Weight,,,,,9363.1,,
tr14,2024-05-16 09:56:31,Cargo ID,,Cr16,,,,,
tr25,2024-05-16 09:59:21,Truck Weight,,,,,,,21214.0
tr31,2024-05-16 10:08:01,Truck Weight,,,,,,,25131.0
tr30,2024-05-16 10:41:02,Truck Status,,,,,,Occupied,
tr30,2024-05-16 10:41:02,Pickup Plan ID,Pcp8,,,,,,
tr30,2024-05-16 10:41:02,Scheduled Pickup Weight,,,,,9334.7,,
tr30,2024-05-16 10:41:02,Cargo ID,,Cr15,,,,,
tr32,2024-05-16 10:45:54,Truck Status,,,,,,Occupied,
tr32,2024-05-16 10:45:54,Pickup Plan ID,Pcp3,,,,,,
tr32,2024-05-16 10:45:54,Scheduled Pickup Weight,,,,,9363.6,,
tr32,2024-05-16 10:45:54,Cargo ID,,Cr18,,,,,
tr35,2024-05-16 10:50:32,Truck Status,,,,,,Occupied,
tr35,2024-05-16 10:50:32,Pickup Plan ID,Pcp4,,,,,,
tr35,2024-05-16 10:50:32,Scheduled Pickup Weight,,,,,9460.0,,
tr35,2024-05-16 10:50:32,Cargo ID,,Cr16,,,,,
tr39,2024-05-16 11:03:33,Truck Weight,,,,,,,12872.8
tr43,2024-05-16 11:07:33,Truck Weight,,,,,,,22393.9
tr8,2024-05-16 11:16:12,Truck Weight,,,,,,,22449.6
tr37,2024-05-16 11:20:11,Truck Status,,,,,,Occupied,
tr37,2024-05-16 11:20:11,Pickup Plan ID,Pcp5,,,,,,
tr37,2024-05-16 11:20:11,Scheduled Pickup Weight,,,,,9511.1,,
tr37,2024-05-16 11:20:11,Cargo ID,,Cr7,,,,,
tr7,2024-05-16 11:21:01,Truck Status,,,,,,Available,
tr26,2024-05-16 11:31:48,Truck Weight,,,,,,,13945.0
tr19,2024-05-16 11:33:33,Truck Status,,,,,,Available,
tr42,2024-05-16 11:36:35,Truck Weight,,,,,,,21230.5
tr18,2024-05-16 11:43:13,Truck Status,,,,,,Occupied,
tr18,2024-05-16 11:43:13,Pickup Plan ID,Pcp3,,,,,,
tr18,2024-05-16 11:43:13,Scheduled Pickup Weight,,,,,9559.0,,
tr18,2024-05-16 11:43:13,Cargo ID,,Cr18,,,,,
tr17,2024-05-16 11:48:10,Truck Weight,,,,,,,24869.4
tr13,2024-05-16 11:50:46,Truck Weight,,,,,,,14500.2
tr3,2024-05-16 11:57:32,Truck Weight,,,,,,,23802.0
tr31,2024-05-16 11:59:28,Truck Status,,,,,,Available,
tr25,2024-05-16 13:56:39,Truck Status,,,,,,Available,
tr44,2024-05-16 13:57:47,Truck Weight,,,,,,,21845.6
tr15,2024-05-16 13:59:52,Truck Weight,,,,,,,23881.5
tr24,2024-05-16 14:01:20,Truck Weight,,,,,,,15627.3
tr48,2024-05-16 14:06:17,Truck Status,,,,,,Occupied,
tr48,2024-05-16 14:06:17,Pickup Plan ID,Pcp6,,,,,,
tr48,2024-05-16 14:06:17,Scheduled Pickup Weight,,,,,9512.0,,
tr48,2024-05-16 14:06:17,Cargo ID,,Cr19,,,,,
tr8,2024-05-16 14:12:42,Truck Status,,,,,,Available,
tr9,2024-05-16 14:17:09,Truck Status,,,,,,Occupied,
tr9,2024-05-16 14:17:09,Pickup Plan ID,Pcp1,,,,,,
tr9,2024-05-16 14:17:09,Scheduled Pickup Weight,,,,,9422.1,,
tr9,2024-05-16 14:17:09,Cargo ID,,Cr1,,,,,
tr43,2024-05-16 14:25:59,Truck Status,,,,,,Available,
tr12,2024-05-16 14:38:22,Truck Weight,,,,,,,13387.0
tr42,2024-05-16 15:15:30,Truck Status,,,,,,Available,
tr37,2024-05-16 15:25:23,Truck Weight,,,,,,,14215.3
tr7,2024-05-16 15:26:51,Truck Status,,,,,,Occupied,
tr7,2024-05-16 15:26:51,Pickup Plan ID,Pcp6,,,,,,
tr7,2024-05-16 15:26:51,Scheduled Pickup Weight,,,,,9449.8,,
tr7,2024-05-16 15:26:51,Cargo ID,,Cr19,,,,,
tr48,2024-05-16 15:27:20,Truck Weight,,,,,,,13915.7
tr19,2024-05-16 15:28:08,Truck Status,,,,,,Occupied,
tr19,2024-05-16 15:28:08,Pickup Plan ID,Pcp1,,,,,,
tr19,2024-05-16 15:28:08,Scheduled Pickup Weight,,,,,9374.4,,
tr19,2024-05-16 15:28:08,Cargo ID,,Cr1,,,,,
tr46,2024-05-16 15:44:03,Truck Weight,,,,,,,11830.8
tr31,2024-05-16 15:44:42,Truck Status,,,,,,Occupied,
tr31,2024-05-16 15:44:42,Pickup Plan ID,Pcp5,,,,,,
tr31,2024-05-16 15:44:42,Scheduled Pickup Weight,,,,,9473.5,,
tr31,2024-05-16 15:44:42,Cargo ID,,Cr7,,,,,
tr49,2024-05-16 15:49:25,Truck Weight,,,,,,,16430.0
tr43,2024-05-16 15:56:12,Truck Status,,,,,,Occupied,
tr43,2024-05-16 15:56:12,Pickup Plan ID,Pcp8,,,,,,
tr43,2024-05-16 15:56:12,Scheduled Pickup Weight,,,,,9300.4,,
tr43,2024-05-16 15:56:12,Cargo ID,,Cr15,,,,,
tr17,2024-05-16 16:18:58,Truck Status,,,,,,Available,
tr29,2024-05-16 16:23:44,Truck Weight,,,,,,,23202.5
tr8,2024-05-16 16:27:13,Truck Status,,,,,,Occupied,
tr8,2024-05-16 16:27:13,Pickup Plan ID,Pcp6,,,,,,
tr8,2024-05-16 16:27:13,Scheduled Pickup Weight,,,,,9482.4,,
tr8,2024-05-16 16:27:13,Cargo ID,,Cr19,,,,,
tr1,2024-05-16 16:28:57,Truck Weight,,,,,,,24111.7
tr35,2024-05-16 16:41:46,Truck Weight,,,,,,,14128.6
tr25,2024-05-16 16:55:44,Truck Status,,,,,,Occupied,
tr25,2024-05-16 16:55:44,Pickup Plan ID,Pcp2,,,,,,
tr25,2024-05-16 16:55:44,Scheduled Pickup Weight,,,,,9320.5,,
tr25,2024-05-16 16:55:44,Cargo ID,,Cr11,,,,,
tr11,2024-05-16 17:07:45,Truck Weight,,,,,,,14657.0
tr7,2024-05-16 17:23:27,Truck Weight,,,,,,,14562.5
tr32,2024-05-16 17:35:34,Truck Weight,,,,,,,14828.1
tr47,2024-05-16 17:40:16,Truck Weight,,,,,,,14429.7
tr36,2024-05-16 17:57:05,Truck Weight,,,,,,,14040.5
tr14,2024-05-16 17:57:48,Truck Weight,,,,,,,16371.4
tr33,2024-05-16 18:12:22,Truck Weight,,,,,,,24620.9
tr44,2024-05-16 18:15:20,Truck Status,,,,,,Available,
tr17,2024-05-16 18:19:48,Truck Status,,,,,,Occupied,
tr17,2024-05-16 18:19:48,Pickup Plan ID,Pcp6,,,,,,
tr17,2024-05-16 18:19:48,Scheduled Pickup Weight,,,,,9376.5,,
tr17,2024-05-16 18:19:48,Cargo ID,,Cr19,,,,,
tr15,2024-05-16 18:45:45,Truck Status,,,,,,Available,
tr3,2024-05-17 07:07:55,Truck Status,,,,,,Available,
tr29,2024-05-17 07:26:57,Truck Status,,,,,,Available,
tr27,2024-05-17 07:35:39,Truck Weight,,,,,,,23274.1
tr25,2024-05-17 08:32:22,Truck Weight,,,,,,,14110.2
tr10,2024-05-17 08:44:02,Truck Weight,,,,,,,21302.4
tr50,2024-05-17 09:10:17,Truck Weight,,,,,,,23977.3
tr3,2024-05-17 09:17:53,Truck Status,,,,,,Occupied,
tr3,2024-05-17 09:17:53,Pickup Plan ID,Pcp3,,,,,,
tr3,2024-05-17 09:17:53,Scheduled Pickup Weight,,,,,9390.3,,
tr3,2024-05-17 09:17:53,Cargo ID,,Cr18,,,,,
tr20,2024-05-17 09:24:52,Truck Status,,,,,,Available,
tr1,2024-05-17 09:25:50,Truck Status,,,,,,Available,
tr42,2024-05-17 09:27:42,Truck Status,,,,,,Occupied,
tr42,2024-05-17 09:27:42,Pickup Plan ID,Pcp6,,,,,,
tr42,2024-05-17 09:27:42,Scheduled Pickup Weight,,,,,9505.4,,
tr42,2024-05-17 09:27:42,Cargo ID,,Cr19,,,,,
tr29,2024-05-17 09:42:52,Truck Status,,,,,,Occupied,
tr29,2024-05-17 09:42:52,Pickup Plan ID,Pcp3,,,,,,
tr29,2024-05-17 09:42:52,Scheduled Pickup Weight,,,,,9445.3,,
tr29,2024-05-17 09:42:52,Cargo ID,,Cr18,,,,,
tr30,2024-05-17 09:43:23,Truck Weight,,,,,,,16010.0
tr28,2024-05-17 09:45:33,Truck Status,,,,,,Available,
tr2,2024-05-17 10:19:51,Truck Status,,,,,,Available,
tr15,2024-05-17 10:24:47,Truck Status,,,,,,Occupied,
tr15,2024-05-17 10:24:47,Pickup Plan ID,Pcp5,,,,,,
tr15,2024-05-17 10:24:47,Scheduled Pickup Weight,,,,,9567.9,,
tr15,2024-05-17 10:24:47,Cargo ID,,Cr7,,,,,
tr19,2024-05-17 10:32:21,Truck Weight,,,,,,,11159.1
tr44,2024-05-17 10:35:21,Truck Status,,,,,,Occupied,
tr44,2024-05-17 10:35:21,Pickup Plan ID,Pcp4,,,,,,
tr44,2024-05-17 10:35:21,Scheduled Pickup Weight,,,,,9376.4,,
tr44,2024-05-17 10:35:21,Cargo ID,,Cr16,,,,,
tr43,2024-05-17 10:48:53,Truck Weight,,,,,,,11719.9
tr50,2024-05-17 11:03:23,Truck Status,,,,,,Available,
tr1,2024-05-17 11:17:58,Truck Status,,,,,,Occupied,
tr1,2024-05-17 11:17:58,Pickup Plan ID,Pcp8,,,,,,
tr1,2024-05-17 11:17:58,Scheduled Pickup Weight,,,,,9430.0,,
tr1,2024-05-17 11:17:58,Cargo ID,,Cr15,,,,,
tr6,2024-05-17 11:28:59,Truck Weight,,,,,,,25645.3
tr28,2024-05-17 12:09:14,Truck Status,,,,,,Occupied,
tr28,2024-05-17 12:09:14,Pickup Plan ID,Pcp4,,,,,,
tr28,2024-05-17 12:09:14,Scheduled Pickup Weight,,,,,9354.6,,
tr28,2024-05-17 12:09:14,Cargo ID,,Cr16,,,,,
tr18,2024-05-17 12:16:49,Truck Weight,,,,,,,16121.1
tr31,2024-05-17 12:32:32,Truck Weight,,,,,,,13182.9
tr1,2024-05-17 13:24:59,Truck Weight,,,,,,,15965.5
tr20,2024-05-17 13:27:38,Truck Status,,,,,,Occupied,
tr20,2024-05-17 13:27:38,Pickup Plan ID,Pcp5,,,,,,
tr20,2024-05-17 13:27:38,Scheduled Pickup Weight,,,,,9382.4,,
tr20,2024-05-17 13:27:38,Cargo ID,,Cr7,,,,,
tr27,2024-05-17 13:41:02,Truck Status,,,,,,Available,
tr10,2024-05-17 13:51:28,Truck Status,,,,,,Available,
tr2,2024-05-17 13:54:20,Truck Status,,,,,,Occupied,
tr2,2024-05-17 13:54:20,Pickup Plan ID,Pcp6,,,,,,
tr2,2024-05-17 13:54:20,Scheduled Pickup Weight,,,,,9354.6,,
tr2,2024-05-17 13:54:20,Cargo ID,,Cr19,,,,,
tr22,2024-05-17 13:59:08,Truck Weight,,,,,,,25648.4
tr50,2024-05-17 14:01:06,Truck Status,,,,,,Occupied,
tr50,2024-05-17 14:01:06,Pickup Plan ID,Pcp5,,,,,,
tr50,2024-05-17 14:01:06,Scheduled Pickup Weight,,,,,9433.7,,
tr50,2024-05-17 14:01:06,Cargo ID,,Cr7,,,,,
tr3,2024-05-17 14:04:23,Truck Weight,,,,,,,15677.8
tr9,2024-05-17 14:15:42,Truck Weight,,,,,,,16099.4
tr6,2024-05-17 14:48:38,Truck Status,,,,,,Available,
tr40,2024-05-17 14:58:01,Truck Weight,,,,,,,24567.8
tr38,2024-05-17 15:13:02,Truck Weight,,,,,,,22542.6
tr37,2024-05-17 15:33:11,Truck Weight,,,,,,,23726.4
tr42,2024-05-17 15:34:50,Truck Weight,,,,,,,13845.4
tr8,2024-05-17 15:46:39,Truck Weight,,,,,,,15652.9
tr2,2024-05-17 15:48:28,Truck Weight,,,,,,,13897.0
tr27,2024-05-17 16:01:33,Truck Status,,,,,,Occupied,
tr27,2024-05-17 16:01:33,Pickup Plan ID,Pcp2,,,,,,
tr27,2024-05-17 16:01:33,Scheduled Pickup Weight,,,,,9378.6,,
tr27,2024-05-17 16:01:33,Cargo ID,,Cr11,,,,,
tr50,2024-05-17 16:26:39,Truck Weight,,,,,,,12655.1
tr10,2024-05-17 16:35:45,Truck Status,,,,,,Occupied,
tr10,2024-05-17 16:35:45,Pickup Plan ID,Pcp4,,,,,,
tr10,2024-05-17 16:35:45,Scheduled Pickup Weight,,,,,9429.6,,
tr10,2024-05-17 16:35:45,Cargo ID,,Cr16,,,,,
tr35,2024-05-17 17:05:03,Truck Weight,,,,,,,23588.6
tr4,2024-05-17 17:10:54,Truck Weight,,,,,,,23100.6
tr44,2024-05-17 17:13:02,Truck Weight,,,,,,,15672.6
